timestamp,robot_id,left_rpm,right_rpm,battery_v,distance_cm,imu_heading_deg
2025-06-29 10:00:09.500,MiniBot_2,67.79,8.9,7.39,28.7,357.8
2025-06-29 10:00:09.600,MiniBot_2,10.58,23.04,7.37,127.6,358.8
2025-06-29 10:00:09.700,MiniBot_2,49.64,100.8,7.34,37.3,358.8
2025-06-29 10:00:09.800,MiniBot_2,90.02,86.99,7.33,109.3,0.5
2025-06-29 10:00:09.900,MiniBot_2,83.21,107.37,7.34,11.4,359.7
2025-06-29 10:00:10.000,MiniBot_2,118.88,14.11,7.39,70.2,359.4
2025-06-29 10:00:10.100,MiniBot_2,33.35,118.83,7.34,138.7,0.5
2025-06-29 10:00:10.200,MiniBot_2,59.78,25.13,7.39,102.0,0.7
2025-06-29 10:00:10.300,MiniBot_2,39.54,1.41,7.34,195.9,0.9
2025-06-29 10:00:10.400,MiniBot_2,52.87,119.69,7.36,176.1,359.1
2025-06-29 10:00:10.500,MiniBot_2,102.83,33.73,7.34,78.2,358.7
2025-06-29 10:00:10.600,MiniBot_2,82.11,80.16,7.38,18.6,357.8
2025-06-29 10:00:10.700,MiniBot_2,105.89,21.2,7.33,170.7,359.8
2025-06-29 10:00:10.800,MiniBot_2,24.42,69.63,7.38,183.1,359.0
2025-06-29 10:00:10.900,MiniBot_2,104.8,108.48,7.37,165.9,0.6
2025-06-29 10:00:11.000,MiniBot_2,7.17,38.42,7.37,34.3,1.3
2025-06-29 10:00:11.100,MiniBot_2,106.63,80.43,7.39,199.6,0.6
2025-06-29 10:00:11.200,MiniBot_2,39.49,22.55,7.35,59.1,0.8
2025-06-29 10:00:11.300,MiniBot_2,37.75,74.98,7.32,147.6,2.2
2025-06-29 10:00:11.400,MiniBot_2,61.45,40.37,7.3,182.5,3.7
2025-06-29 10:00:11.500,MiniBot_2,112.88,25.34,7.35,54.8,2.3
2025-06-29 10:00:11.600,MiniBot_2,5.73,37.58,7.33,182.6,1.7
2025-06-29 10:00:11.700,MiniBot_2,42.27,21.46,7.35,68.8,1.0
2025-06-29 10:00:11.800,MiniBot_2,102.79,108.23,7.34,195.5,359.2
2025-06-29 10:00:11.900,MiniBot_2,47.53,47.66,7.36,63.4,359.6
2025-06-29 10:00:12.000,MiniBot_2,23.9,29.43,7.35,191.2,1.0
2025-06-29 10:00:12.100,MiniBot_2,50.98,53.81,7.34,20.2,0.5
2025-06-29 10:00:12.200,MiniBot_2,46.27,38.46,7.36,144.8,1.5
2025-06-29 10:00:12.300,MiniBot_2,109.85,89.33,7.35,111.1,2.0
2025-06-29 10:00:12.400,MiniBot_2,91.43,116.55,7.35,100.8,1.5
2025-06-29 10:00:12.500,MiniBot_2,60.61,52.56,7.33,52.5,0.1
2025-06-29 10:00:12.600,MiniBot_2,118.6,103.32,7.37,144.1,0.9
2025-06-29 10:00:12.700,MiniBot_2,55.83,67.9,7.35,46.3,2.3
2025-06-29 10:00:12.800,MiniBot_2,6.99,18.87,7.31,115.0,3.1
2025-06-29 10:00:12.900,MiniBot_2,31.47,82.87,7.32,58.1,1.1
2025-06-29 10:00:13.000,MiniBot_2,52.33,61.61,7.32,191.6,0.0
2025-06-29 10:00:13.100,MiniBot_2,18.83,78.07,7.34,15.4,358.3
2025-06-29 10:00:13.200,MiniBot_2,113.71,106.76,7.34,47.9,358.6
2025-06-29 10:00:13.300,MiniBot_2,92.02,52.85,7.32,56.0,359.6
2025-06-29 10:00:13.400,MiniBot_2,32.19,108.14,7.31,88.7,358.0
2025-06-29 10:00:13.500,MiniBot_2,70.9,90.08,7.38,54.2,359.4
2025-06-29 10:00:13.600,MiniBot_2,86.57,58.63,7.37,103.4,359.6
2025-06-29 10:00:13.700,MiniBot_2,112.95,72.39,7.32,175.8,0.4
2025-06-29 10:00:13.800,MiniBot_2,105.8,39.07,7.35,145.3,2.3
2025-06-29 10:00:13.900,MiniBot_2,61.82,118.03,7.36,120.2,0.6
2025-06-29 10:00:14.000,MiniBot_2,92.96,80.08,7.37,26.9,2.2
2025-06-29 10:00:14.100,MiniBot_2,67.46,5.26,7.35,141.9,0.7
2025-06-29 10:00:14.200,MiniBot_2,66.32,39.19,7.37,41.6,0.3
2025-06-29 10:00:14.300,MiniBot_2,13.77,74.8,7.3,159.4,1.7
2025-06-29 10:00:14.400,MiniBot_2,15.14,6.76,7.34,57.5,3.3
2025-06-29 10:00:14.500,MiniBot_2,63.54,2.87,7.34,89.2,3.3
2025-06-29 10:00:14.600,MiniBot_2,32.26,54.0,7.33,76.6,3.7
2025-06-29 10:00:14.700,MiniBot_2,2.52,39.92,7.32,173.2,4.5
2025-06-29 10:00:14.800,MiniBot_2,86.74,52.6,7.32,34.0,5.9
2025-06-29 10:00:14.900,MiniBot_2,3.9,31.52,7.32,117.5,4.4
2025-06-29 10:00:15.000,MiniBot_2,71.43,19.77,7.35,37.0,5.6
2025-06-29 10:00:15.100,MiniBot_2,64.7,82.7,7.34,143.9,5.5
2025-06-29 10:00:15.200,MiniBot_2,116.26,61.75,7.32,182.0,5.3
2025-06-29 10:00:15.300,MiniBot_2,58.11,24.02,7.35,92.6,5.0
2025-06-29 10:00:15.400,MiniBot_2,7.63,38.35,7.34,102.7,5.1
2025-06-29 10:00:15.500,MiniBot_2,66.2,71.02,7.33,186.2,6.8
2025-06-29 10:00:15.600,MiniBot_2,100.93,8.67,7.32,109.0,7.0
2025-06-29 10:00:15.700,MiniBot_2,119.62,17.69,7.37,102.6,8.8
2025-06-29 10:00:15.800,MiniBot_2,51.64,8.79,7.32,119.9,7.6
2025-06-29 10:00:15.900,MiniBot_2,38.44,97.48,7.34,141.0,8.5
2025-06-29 10:00:16.000,MiniBot_2,108.8,90.29,7.32,30.3,9.7
2025-06-29 10:00:16.100,MiniBot_2,22.95,90.4,7.32,166.0,10.4
2025-06-29 10:00:16.200,MiniBot_2,73.85,85.96,7.3,92.7,10.9
2025-06-29 10:00:16.300,MiniBot_2,48.69,80.33,7.3,23.7,11.1
2025-06-29 10:00:16.400,MiniBot_2,4.93,57.24,7.3,159.4,12.6
2025-06-29 10:00:16.500,MiniBot_2,41.67,77.07,7.3,81.6,13.8
2025-06-29 10:00:16.600,MiniBot_2,31.83,4.6,7.32,29.1,12.3
2025-06-29 10:00:16.700,MiniBot_2,82.33,74.58,7.33,130.4,13.7
2025-06-29 10:00:16.800,MiniBot_2,113.85,93.35,7.31,177.2,13.4
2025-06-29 10:00:16.900,MiniBot_2,32.17,60.04,7.31,178.7,12.4
2025-06-29 10:00:17.000,MiniBot_2,97.38,42.9,7.34,192.0,13.9
2025-06-29 10:00:17.100,MiniBot_2,6.64,33.29,7.32,174.9,13.6
2025-06-29 10:00:17.200,MiniBot_2,64.57,77.14,7.33,10.4,14.8
2025-06-29 10:00:17.300,MiniBot_2,8.47,83.14,7.34,82.2,13.9
2025-06-29 10:00:17.400,MiniBot_2,112.08,104.52,7.3,165.5,11.9
2025-06-29 10:00:17.500,MiniBot_2,91.96,41.08,7.33,79.6,11.9
2025-06-29 10:00:17.600,MiniBot_2,78.95,92.37,7.29,124.3,10.3
2025-06-29 10:00:17.700,MiniBot_2,98.87,67.36,7.36,125.2,11.3
2025-06-29 10:00:17.800,MiniBot_2,77.7,105.94,7.34,79.4,10.4
2025-06-29 10:00:17.900,MiniBot_2,116.27,63.34,7.32,181.9,10.2
2025-06-29 10:00:18.000,MiniBot_2,85.67,62.12,7.3,105.6,8.5
2025-06-29 10:00:18.100,MiniBot_2,110.96,69.35,7.32,98.3,7.7
2025-06-29 10:00:18.200,MiniBot_2,62.06,89.92,7.32,199.5,8.8
2025-06-29 10:00:18.300,MiniBot_2,14.05,115.76,7.35,103.8,7.4
2025-06-29 10:00:18.400,MiniBot_2,63.38,8.83,7.35,43.9,8.0
2025-06-29 10:00:18.500,MiniBot_2,15.22,6.41,7.32,107.5,9.7
2025-06-29 10:00:18.600,MiniBot_2,71.1,112.51,7.35,164.7,10.4
2025-06-29 10:00:18.700,MiniBot_2,57.9,63.59,7.33,157.6,11.6
2025-06-29 10:00:18.800,MiniBot_2,74.71,73.79,7.31,159.8,10.1
2025-06-29 10:00:18.900,MiniBot_2,1.21,57.89,7.34,144.5,9.1
2025-06-29 10:00:19.000,MiniBot_2,23.38,11.24,7.29,58.3,10.7
2025-06-29 10:00:19.100,MiniBot_2,58.96,92.17,7.3,173.8,11.5
2025-06-29 10:00:19.200,MiniBot_2,114.06,89.67,7.35,179.8,12.1
2025-06-29 10:00:19.300,MiniBot_2,46.03,37.4,7.34,46.9,12.7
2025-06-29 10:00:19.400,MiniBot_2,50.92,36.75,7.36,34.8,12.4
2025-06-29 10:00:19.500,MiniBot_2,85.76,100.54,7.33,195.4,10.6
2025-06-29 10:00:19.600,MiniBot_2,72.46,8.68,7.3,175.0,11.7
2025-06-29 10:00:19.700,MiniBot_2,35.87,105.73,7.33,179.7,12.4
2025-06-29 10:00:19.800,MiniBot_2,49.3,30.8,7.31,178.4,12.3
2025-06-29 10:00:19.900,MiniBot_2,26.12,71.16,7.35,112.9,13.9
2025-06-29 10:00:20.000,MiniBot_2,115.92,112.32,7.3,132.8,13.2
2025-06-29 10:00:20.100,MiniBot_2,15.68,81.37,7.33,113.6,12.4
2025-06-29 10:00:20.200,MiniBot_2,44.62,49.73,7.32,19.7,13.9
2025-06-29 10:00:20.300,MiniBot_2,3.1,82.74,7.32,151.6,15.1
2025-06-29 10:00:20.400,MiniBot_2,26.61,41.28,7.34,106.0,15.2
2025-06-29 10:00:20.500,MiniBot_2,93.66,33.27,7.34,133.1,13.7
2025-06-29 10:00:20.600,MiniBot_2,24.14,119.6,7.29,105.5,12.5
2025-06-29 10:00:20.700,MiniBot_2,9.61,90.09,7.31,103.4,13.2
2025-06-29 10:00:20.800,MiniBot_2,56.93,77.37,7.29,42.6,12.7
2025-06-29 10:00:20.900,MiniBot_2,1.2,42.63,7.31,63.0,14.1
2025-06-29 10:00:21.000,MiniBot_2,10.17,5.9,7.31,40.2,15.9
2025-06-29 10:00:21.100,MiniBot_2,96.92,3.73,7.35,47.2,17.1
2025-06-29 10:00:21.200,MiniBot_2,92.58,66.5,7.32,194.9,16.6
2025-06-29 10:00:21.300,MiniBot_2,109.82,91.44,7.31,39.1,17.7
2025-06-29 10:00:21.400,MiniBot_2,102.54,64.49,7.27,61.2,17.2
2025-06-29 10:00:21.500,MiniBot_2,81.98,100.89,7.3,122.2,15.8
2025-06-29 10:00:21.600,MiniBot_2,6.28,4.01,7.28,125.9,14.0
2025-06-29 10:00:21.700,MiniBot_2,93.94,44.01,7.3,39.3,13.5
2025-06-29 10:00:21.800,MiniBot_2,101.46,28.45,7.32,160.8,15.1
2025-06-29 10:00:21.900,MiniBot_2,95.89,53.67,7.31,159.2,14.1
2025-06-29 10:00:22.000,MiniBot_2,61.02,8.69,7.3,55.1,12.9
2025-06-29 10:00:22.100,MiniBot_2,27.95,114.5,7.33,64.8,14.8
2025-06-29 10:00:22.200,MiniBot_2,101.44,26.79,7.32,188.2,12.9
2025-06-29 10:00:22.300,MiniBot_2,87.26,110.68,7.31,166.9,14.0
2025-06-29 10:00:22.400,MiniBot_2,117.69,51.11,7.27,142.6,13.3
2025-06-29 10:00:22.500,MiniBot_2,18.68,118.26,7.35,25.6,11.5
2025-06-29 10:00:22.600,MiniBot_2,27.08,66.49,7.28,89.5,13.1
2025-06-29 10:00:22.700,MiniBot_2,25.42,111.7,7.32,116.3,11.7
2025-06-29 10:00:22.800,MiniBot_2,95.1,0.64,7.33,45.6,11.9
2025-06-29 10:00:22.900,MiniBot_2,22.43,89.79,7.28,95.2,11.0
2025-06-29 10:00:23.000,MiniBot_2,8.0,108.37,7.29,124.2,9.2
2025-06-29 10:00:23.100,MiniBot_2,119.83,16.77,7.28,72.2,7.4
2025-06-29 10:00:23.200,MiniBot_2,2.98,11.54,7.29,158.4,5.9
2025-06-29 10:00:23.300,MiniBot_2,100.23,50.95,7.26,169.7,4.2
2025-06-29 10:00:23.400,MiniBot_2,43.84,112.04,7.29,71.5,5.2
2025-06-29 10:00:23.500,MiniBot_2,100.99,65.09,7.31,169.3,5.2
2025-06-29 10:00:23.600,MiniBot_2,66.55,63.29,7.29,29.7,4.5
2025-06-29 10:00:23.700,MiniBot_2,108.2,16.94,7.28,169.2,4.2
2025-06-29 10:00:23.800,MiniBot_2,111.14,0.09,7.32,39.0,5.9
2025-06-29 10:00:23.900,MiniBot_2,1.09,97.22,7.31,25.8,7.6
2025-06-29 10:00:24.000,MiniBot_2,9.05,10.51,7.31,131.9,8.4
2025-06-29 10:00:24.100,MiniBot_2,30.04,76.06,7.34,99.7,10.0
2025-06-29 10:00:24.200,MiniBot_2,80.32,109.75,7.3,182.5,9.3
2025-06-29 10:00:24.300,MiniBot_2,106.59,25.04,7.34,79.0,8.8
2025-06-29 10:00:24.400,MiniBot_2,55.19,79.83,7.3,64.6,9.2
2025-06-29 10:00:24.500,MiniBot_2,72.84,9.44,7.28,105.1,9.7
2025-06-29 10:00:24.600,MiniBot_2,22.62,72.45,7.31,96.6,9.7
2025-06-29 10:00:24.700,MiniBot_2,96.6,19.67,7.26,75.4,9.3
2025-06-29 10:00:24.800,MiniBot_2,116.08,88.31,7.33,141.8,11.2
2025-06-29 10:00:24.900,MiniBot_2,32.23,36.15,7.27,154.3,12.5
2025-06-29 10:00:25.000,MiniBot_2,59.38,55.61,7.28,172.1,12.2
2025-06-29 10:00:25.100,MiniBot_2,10.33,71.93,7.33,194.8,13.1
2025-06-29 10:00:25.200,MiniBot_2,67.1,20.55,7.24,60.7,12.2
2025-06-29 10:00:25.300,MiniBot_2,60.33,89.0,7.3,146.1,10.6
2025-06-29 10:00:25.400,MiniBot_2,17.33,36.32,7.31,84.9,10.0
2025-06-29 10:00:25.500,MiniBot_2,53.05,79.48,7.32,138.6,9.6
2025-06-29 10:00:25.600,MiniBot_2,40.09,18.99,7.3,100.4,7.7
2025-06-29 10:00:25.700,MiniBot_2,62.62,82.57,7.3,198.8,9.0
2025-06-29 10:00:25.800,MiniBot_2,70.28,15.38,7.29,148.5,8.4
2025-06-29 10:00:25.900,MiniBot_2,1.02,51.04,7.3,191.0,8.7
2025-06-29 10:00:26.000,MiniBot_2,91.32,29.66,7.28,168.6,7.0
2025-06-29 10:00:26.100,MiniBot_2,85.56,89.81,7.3,181.6,5.7
2025-06-29 10:00:26.200,MiniBot_2,43.95,31.44,7.33,164.7,7.3
2025-06-29 10:00:26.300,MiniBot_2,6.35,105.81,7.29,97.2,7.7
2025-06-29 10:00:26.400,MiniBot_2,90.59,107.02,7.34,57.8,9.5
2025-06-29 10:00:26.500,MiniBot_2,114.62,23.57,7.28,80.4,11.5
2025-06-29 10:00:26.600,MiniBot_2,28.82,73.66,7.31,13.8,11.0
2025-06-29 10:00:26.700,MiniBot_2,38.82,10.53,7.29,109.6,10.2
2025-06-29 10:00:26.800,MiniBot_2,22.06,46.98,7.26,106.0,11.6
2025-06-29 10:00:26.900,MiniBot_2,69.23,85.6,7.31,109.8,13.6
2025-06-29 10:00:27.000,MiniBot_2,18.58,79.13,7.27,195.1,14.1
2025-06-29 10:00:27.100,MiniBot_2,42.74,74.96,7.3,183.2,15.3
2025-06-29 10:00:27.200,MiniBot_2,83.64,33.9,7.25,40.7,16.4
2025-06-29 10:00:27.300,MiniBot_2,67.21,45.36,7.29,80.1,15.9
2025-06-29 10:00:27.400,MiniBot_2,46.38,12.35,7.3,90.6,16.2
2025-06-29 10:00:27.500,MiniBot_2,50.43,86.28,7.27,78.5,17.5
2025-06-29 10:00:27.600,MiniBot_2,67.45,60.47,7.29,161.7,18.3
2025-06-29 10:00:27.700,MiniBot_2,0.7,85.05,7.3,109.6,16.3
2025-06-29 10:00:27.800,MiniBot_2,9.42,29.87,7.29,118.7,15.7
2025-06-29 10:00:27.900,MiniBot_2,105.75,38.93,7.28,172.1,14.3
2025-06-29 10:00:28.000,MiniBot_2,9.35,40.11,7.26,163.1,13.2
2025-06-29 10:00:28.100,MiniBot_2,84.82,3.09,7.32,35.1,14.8
2025-06-29 10:00:28.200,MiniBot_2,110.4,40.93,7.28,145.6,13.0
2025-06-29 10:00:28.300,MiniBot_2,32.48,96.4,7.27,92.7,11.8
2025-06-29 10:00:28.400,MiniBot_2,44.46,107.68,7.28,66.0,11.1
2025-06-29 10:00:28.500,MiniBot_2,68.27,62.19,7.25,19.5,11.5
2025-06-29 10:00:28.600,MiniBot_2,105.81,54.66,7.28,102.6,11.7
2025-06-29 10:00:28.700,MiniBot_2,113.03,3.7,7.28,77.5,10.6
2025-06-29 10:00:28.800,MiniBot_2,88.75,105.5,7.27,57.8,9.2
2025-06-29 10:00:28.900,MiniBot_2,10.39,1.56,7.28,142.0,8.2
2025-06-29 10:00:29.000,MiniBot_2,80.3,113.37,7.29,156.2,8.2
2025-06-29 10:00:29.100,MiniBot_2,49.24,58.71,7.27,56.5,7.3
2025-06-29 10:00:29.200,MiniBot_2,56.48,41.03,7.29,19.4,9.0
2025-06-29 10:00:29.300,MiniBot_2,5.9,110.91,7.29,171.3,8.9
2025-06-29 10:00:29.400,MiniBot_2,22.93,2.93,7.29,11.9,7.1
2025-06-29 10:00:29.500,MiniBot_2,94.86,69.77,7.25,188.1,8.1
2025-06-29 10:00:29.600,MiniBot_2,54.48,65.87,7.34,129.2,7.4
2025-06-29 10:00:29.700,MiniBot_2,36.2,26.32,7.27,71.2,8.0
2025-06-29 10:00:29.800,MiniBot_2,46.08,51.47,7.28,56.8,7.1
2025-06-29 10:00:29.900,MiniBot_2,102.53,78.27,7.31,11.7,7.4
2025-06-29 10:00:30.000,MiniBot_2,89.88,87.26,7.27,54.7,8.5
2025-06-29 10:00:30.100,MiniBot_2,32.68,0.09,7.26,36.2,10.2
2025-06-29 10:00:30.200,MiniBot_2,14.1,112.42,7.26,126.3,9.2
2025-06-29 10:00:30.300,MiniBot_2,30.24,19.74,7.33,41.6,8.6
2025-06-29 10:00:30.400,MiniBot_2,110.49,28.03,7.25,110.4,8.4
2025-06-29 10:00:30.500,MiniBot_2,69.79,31.62,7.29,122.1,10.1
2025-06-29 10:00:30.600,MiniBot_2,64.02,4.54,7.26,66.6,11.7
2025-06-29 10:00:30.700,MiniBot_2,71.57,14.77,7.26,16.7,10.1
2025-06-29 10:00:30.800,MiniBot_2,43.92,118.36,7.29,17.1,8.6
2025-06-29 10:00:30.900,MiniBot_2,96.85,37.83,7.26,15.0,8.6
2025-06-29 10:00:31.000,MiniBot_2,62.79,13.84,7.28,150.4,7.0
2025-06-29 10:00:31.100,MiniBot_2,14.01,12.84,7.31,70.4,6.4
2025-06-29 10:00:31.200,MiniBot_2,15.49,86.34,7.25,161.3,5.0
2025-06-29 10:00:31.300,MiniBot_2,64.42,102.55,7.28,92.0,5.6
2025-06-29 10:00:31.400,MiniBot_2,112.39,30.83,7.29,96.1,7.4
2025-06-29 10:00:31.500,MiniBot_2,37.0,2.51,7.28,107.4,9.3
2025-06-29 10:00:31.600,MiniBot_2,104.34,26.77,7.26,145.5,8.8
2025-06-29 10:00:31.700,MiniBot_2,91.69,6.78,7.27,62.0,9.2
2025-06-29 10:00:31.800,MiniBot_2,29.74,12.41,7.26,33.1,10.7
2025-06-29 10:00:31.900,MiniBot_2,4.36,51.78,7.29,115.7,9.1
2025-06-29 10:00:32.000,MiniBot_2,12.22,27.59,7.28,72.1,9.9
2025-06-29 10:00:32.100,MiniBot_2,87.42,61.91,7.27,94.1,9.5
2025-06-29 10:00:32.200,MiniBot_2,23.96,30.42,7.23,132.9,8.4
2025-06-29 10:00:32.300,MiniBot_2,44.55,112.86,7.27,103.9,8.0
2025-06-29 10:00:32.400,MiniBot_2,60.2,108.71,7.24,127.9,6.3
2025-06-29 10:00:32.500,MiniBot_2,87.06,68.02,7.26,113.4,7.0
2025-06-29 10:00:32.600,MiniBot_2,13.59,42.53,7.27,150.6,6.1
2025-06-29 10:00:32.700,MiniBot_2,48.76,45.74,7.27,144.1,5.3
2025-06-29 10:00:32.800,MiniBot_2,58.21,49.42,7.27,111.5,3.8
2025-06-29 10:00:32.900,MiniBot_2,64.9,87.31,7.25,139.0,5.2
2025-06-29 10:00:33.000,MiniBot_2,98.2,54.2,7.23,176.0,5.2
2025-06-29 10:00:33.100,MiniBot_2,20.6,102.81,7.25,92.1,5.5
2025-06-29 10:00:33.200,MiniBot_2,96.94,113.29,7.24,88.4,5.8
2025-06-29 10:00:33.300,MiniBot_2,83.15,40.31,7.28,155.2,5.4
2025-06-29 10:00:33.400,MiniBot_2,66.7,67.28,7.27,120.7,4.2
2025-06-29 10:00:33.500,MiniBot_2,83.94,11.41,7.27,23.5,5.2
2025-06-29 10:00:33.600,MiniBot_2,49.44,24.06,7.25,179.5,3.7
2025-06-29 10:00:33.700,MiniBot_2,16.61,49.62,7.27,15.8,2.1
2025-06-29 10:00:33.800,MiniBot_2,79.89,24.74,7.24,152.2,2.9
2025-06-29 10:00:33.900,MiniBot_2,62.96,105.19,7.28,154.2,1.8
2025-06-29 10:00:34.000,MiniBot_2,76.72,18.99,7.26,191.1,1.0
2025-06-29 10:00:34.100,MiniBot_2,40.56,54.68,7.24,20.3,0.9
2025-06-29 10:00:34.200,MiniBot_2,108.82,72.68,7.3,123.4,0.7
2025-06-29 10:00:34.300,MiniBot_2,70.48,83.02,7.21,91.3,1.5
2025-06-29 10:00:34.400,MiniBot_2,10.25,45.97,7.26,72.8,2.0
2025-06-29 10:00:34.500,MiniBot_2,53.98,104.29,7.3,27.2,2.6
2025-06-29 10:00:34.600,MiniBot_2,90.76,68.2,7.25,116.9,3.5
2025-06-29 10:00:34.700,MiniBot_2,95.3,52.74,7.25,101.0,2.6
2025-06-29 10:00:34.800,MiniBot_2,59.35,8.07,7.26,29.9,1.9
2025-06-29 10:00:34.900,MiniBot_2,107.37,55.76,7.23,126.4,1.7
2025-06-29 10:00:35.000,MiniBot_2,32.12,98.49,7.24,150.2,0.9
2025-06-29 10:00:35.100,MiniBot_2,49.27,73.74,7.25,155.8,2.8
2025-06-29 10:00:35.200,MiniBot_2,107.83,99.86,7.24,182.0,4.1
2025-06-29 10:00:35.300,MiniBot_2,107.55,59.28,7.25,87.8,2.8
2025-06-29 10:00:35.400,MiniBot_2,82.29,14.22,7.22,191.1,0.8
2025-06-29 10:00:35.500,MiniBot_2,103.08,1.64,7.28,174.4,359.0
2025-06-29 10:00:35.600,MiniBot_2,10.65,36.39,7.25,66.3,357.9
2025-06-29 10:00:35.700,MiniBot_2,103.8,83.76,7.25,40.3,356.4
2025-06-29 10:00:35.800,MiniBot_2,38.47,94.83,7.23,92.7,356.5
2025-06-29 10:00:35.900,MiniBot_2,21.4,35.49,7.27,86.4,358.0
2025-06-29 10:00:36.000,MiniBot_2,28.72,59.48,7.28,119.4,358.9
2025-06-29 10:00:36.100,MiniBot_2,50.16,50.53,7.25,120.8,357.8
2025-06-29 10:00:36.200,MiniBot_2,30.14,49.26,7.24,152.5,357.4
2025-06-29 10:00:36.300,MiniBot_2,38.47,27.76,7.22,106.9,357.4
2025-06-29 10:00:36.400,MiniBot_2,16.2,16.36,7.27,29.9,358.6
2025-06-29 10:00:36.500,MiniBot_2,35.54,23.6,7.22,173.1,360.0
2025-06-29 10:00:36.600,MiniBot_2,68.67,6.64,7.2,68.9,1.6
2025-06-29 10:00:36.700,MiniBot_2,53.02,23.78,7.25,194.5,1.7
2025-06-29 10:00:36.800,MiniBot_2,41.61,1.1,7.27,32.4,2.4
2025-06-29 10:00:36.900,MiniBot_2,89.57,75.27,7.25,192.1,0.9
2025-06-29 10:00:37.000,MiniBot_2,107.22,37.97,7.25,27.3,1.2
2025-06-29 10:00:37.100,MiniBot_2,90.81,116.78,7.23,53.9,0.1
2025-06-29 10:00:37.200,MiniBot_2,39.84,23.25,7.26,18.9,359.9
2025-06-29 10:00:37.300,MiniBot_2,89.33,41.5,7.21,144.0,0.4
2025-06-29 10:00:37.400,MiniBot_2,18.24,42.94,7.27,171.6,359.4
2025-06-29 10:00:37.500,MiniBot_2,15.64,1.01,7.28,92.5,357.6
2025-06-29 10:00:37.600,MiniBot_2,41.48,100.7,7.22,186.4,355.7
2025-06-29 10:00:37.700,MiniBot_2,96.92,3.84,7.29,122.2,353.8
2025-06-29 10:00:37.800,MiniBot_2,29.56,112.82,7.25,129.7,351.8
2025-06-29 10:00:37.900,MiniBot_2,7.59,107.05,7.18,170.6,350.3
2025-06-29 10:00:38.000,MiniBot_2,15.81,64.26,7.24,66.4,349.2
2025-06-29 10:00:38.100,MiniBot_2,103.05,65.23,7.26,77.3,348.1
2025-06-29 10:00:38.200,MiniBot_2,76.05,78.45,7.24,182.1,350.0
2025-06-29 10:00:38.300,MiniBot_2,30.38,46.45,7.24,181.2,349.3
2025-06-29 10:00:38.400,MiniBot_2,66.64,77.67,7.24,195.5,347.8
2025-06-29 10:00:38.500,MiniBot_2,63.31,5.37,7.23,181.3,348.0
2025-06-29 10:00:38.600,MiniBot_2,78.65,6.49,7.26,34.2,349.4
2025-06-29 10:00:38.700,MiniBot_2,27.98,54.87,7.2,166.5,350.1
2025-06-29 10:00:38.800,MiniBot_2,103.73,65.95,7.23,87.9,349.3
2025-06-29 10:00:38.900,MiniBot_2,37.12,106.54,7.22,198.3,349.5
2025-06-29 10:00:39.000,MiniBot_2,83.3,12.56,7.25,99.7,350.4
2025-06-29 10:00:39.100,MiniBot_2,1.93,98.72,7.21,115.2,351.3
2025-06-29 10:00:39.200,MiniBot_2,44.72,25.21,7.24,110.7,352.0
2025-06-29 10:00:39.300,MiniBot_2,42.21,47.29,7.23,71.1,353.5
2025-06-29 10:00:39.400,MiniBot_2,65.22,37.99,7.25,24.3,354.9
2025-06-29 10:00:39.500,MiniBot_2,8.73,48.02,7.26,180.2,355.3
2025-06-29 10:00:39.600,MiniBot_2,94.82,18.06,7.22,162.5,355.0
2025-06-29 10:00:39.700,MiniBot_2,26.13,60.43,7.24,36.5,355.5
2025-06-29 10:00:39.800,MiniBot_2,81.24,96.2,7.25,157.6,356.8
2025-06-29 10:00:39.900,MiniBot_2,96.39,52.98,7.25,128.9,354.8
2025-06-29 10:00:40.000,MiniBot_2,67.43,58.87,7.22,87.7,356.8
2025-06-29 10:00:40.100,MiniBot_2,88.91,101.85,7.25,58.3,355.5
2025-06-29 10:00:40.200,MiniBot_2,79.42,84.73,7.23,173.3,355.4
2025-06-29 10:00:40.300,MiniBot_2,42.66,58.85,7.23,143.0,356.9
2025-06-29 10:00:40.400,MiniBot_2,97.06,30.92,7.27,114.1,355.8
2025-06-29 10:00:40.500,MiniBot_2,35.36,106.19,7.26,125.8,355.7
2025-06-29 10:00:40.600,MiniBot_2,68.55,69.24,7.22,27.3,354.2
2025-06-29 10:00:40.700,MiniBot_2,89.45,26.54,7.25,100.0,353.8
2025-06-29 10:00:40.800,MiniBot_2,45.47,32.29,7.21,46.8,352.5
2025-06-29 10:00:40.900,MiniBot_2,36.33,96.38,7.21,49.6,352.0
2025-06-29 10:00:41.000,MiniBot_2,55.12,5.3,7.21,135.6,351.5
2025-06-29 10:00:41.100,MiniBot_2,98.16,119.05,7.19,183.1,353.4
2025-06-29 10:00:41.200,MiniBot_2,111.59,15.64,7.23,86.7,355.4
2025-06-29 10:00:41.300,MiniBot_2,65.41,95.53,7.21,49.5,353.9
2025-06-29 10:00:41.400,MiniBot_2,79.38,47.37,7.24,133.3,354.8
2025-06-29 10:00:41.500,MiniBot_2,108.39,59.07,7.18,175.5,353.0
2025-06-29 10:00:41.600,MiniBot_2,11.83,105.68,7.19,152.2,351.1
2025-06-29 10:00:41.700,MiniBot_2,27.85,49.55,7.23,175.1,349.5
2025-06-29 10:00:41.800,MiniBot_2,85.07,64.5,7.22,111.9,351.4
